Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,wild,ms_level,699_PH1_WH1 (1).mzXML,699_PH1_WH2 (1).mzXML,699_PH1_WH3 (1).mzXML,699_PH1_WH4 (1).mzXML
FT3537,396.746936952653,396.746727228226,396.747292619232,1090.02355712891,1089.32373046875,1090.50207519531,4,4,1,1854467.8853125,4530393.26592339,4348561.75562611,4258632.35482097
FT3538,396.756937656956,396.756716170756,396.757159143156,1393.30531982422,1392.28063964844,1394.33,2,2,1,NA,20088.2829524736,NA,20373.4214501955
FT3539,396.996155248019,396.995914642148,396.996280296919,1181.26,1176.55090332031,1185.9697265625,5,3,1,NA,414980.890513557,325759.83596094,168351.217375005
FT3540,397.054188641769,397.054004350305,397.054319948925,1403.47045898438,1402.78,1413.23046875,5,4,1,32499.9788334146,69914.977887726,84746.1841894525,54737.0061114497
FT3541,397.04141885987,397.041269354603,397.041489090992,1756.40459716797,1754.89782714844,1757.09130859375,4,4,1,73585.6757055662,128785.080699985,74806.1693433482,126492.962426376
FT3542,397.05492827076,396.977965462202,397.131891079319,127.394111633301,125.578216552734,129.210006713867,2,2,1,33253.2842304689,NA,NA,78421.8404894532
FT3543,397.22865983777,397.116316030956,397.230026535124,1574.95300292969,1513.85949707031,1602.73669433594,15,4,1,38232.3510138958,35053.7648727416,14470.7516357429,21685.5285117187
FT3544,397.196317641622,397.196045426506,397.196799789763,1112.01306152344,1089.63,1132.98,8,4,1,432529.114687501,131948.340551757,428866.175917968,280857.004306031
FT3545,397.257607103729,397.230769716357,397.257951543055,781.805847167969,779.788,810.981,5,4,1,357708.328073577,239730.362958986,369755.587886071,372201.495701575
FT3546,397.196478903642,397.196191578306,397.196668967055,926.421447753906,925.523,927.380004882812,4,4,1,385656.073073731,396530.970356415,142235.880231445,142949.593428223
FT3547,397.22973438637,397.229515261312,397.229781556963,2190.16246582031,2189.6162109375,2191.50268554688,4,4,1,147508.721691403,163321.71679686,401129.927667104,152387.876308594
FT3548,397.168270317172,397.16793986669,397.168501848512,1858.34,1858.14428710938,1859.42163085938,3,3,1,53723.2139831547,67706.8523803718,50014.238062744,NA
FT3549,397.158320495994,397.158196886715,397.158650048016,433.873443603516,433.760437011719,434.164,3,3,1,88326.8415570643,88673.9484075196,48843.2680154293,NA
FT3550,397.263809872014,397.263809872014,397.263809872014,606.26806640625,606.26806640625,606.26806640625,1,1,1,NA,NA,NA,18608.8881704988
FT3551,397.203869816523,397.200759717384,397.204137857561,1731.30508056641,1729.78356933594,1773.80139160156,4,4,1,46817.1130946567,44791.5103969798,57439.4705844657,8603.83839477532
FT3552,397.291900604007,397.291900604007,397.291900604007,2024.66394042969,2024.66394042969,2024.66394042969,1,1,1,10253.2410034179,NA,NA,NA
FT3553,397.328310391064,397.271054664431,397.328435586897,2147.48803710938,2128.78564453125,2149.49,4,3,1,66528.1519322194,100737.499368288,NA,59091.2112555807
FT3554,397.305582895816,397.305460416084,397.305847412707,1469.02783203125,1468.64184570312,1469.16,3,3,1,258269.537854165,138308.633746164,NA,44412.8465917972
FT3555,397.281156140703,397.281104915586,397.28138495415,1172.49,1171.6259765625,1175.51354980469,3,3,1,85916.7225336782,102285.570985921,104700.147604981,NA
FT3556,397.759427660074,397.759427660074,397.759427660074,617.00634765625,617.00634765625,617.00634765625,1,1,1,NA,NA,NA,13896.1833536378
FT3557,398.241001408615,398.218168940482,398.258013859572,1422.07,1418.34,1424.88,17,4,1,111320.176478677,25319.9422721352,72455.0296240238,196596.488183594
FT3558,398.241054187539,398.233436210993,398.241198358375,2169.53125,2123.53,2193.57202148438,7,2,1,NA,145336.447735457,NA,75582.5202441362
FT3559,398.241111124841,398.240901995586,398.241232377212,2294.40283203125,2256.27,2335.73266601562,7,3,1,NA,97117.6177753867,251772.566794437,217636.020030695
FT3560,398.16163870251,398.161409124288,398.161747211865,434.544844848633,433.760437011719,436.318389892578,4,4,1,106779.38924707,221805.010408552,239780.66098044,218275.1145
FT3561,398.214679454401,398.214466829558,398.214832649854,1786.53405761719,1785.36,1787.64282226562,4,4,1,248717.26126803,144109.853072415,198063.116942749,235164.710934246
FT3562,398.215190466361,398.180476362673,398.231007291727,1121.39141845703,1091.35998535156,1132.72521972656,4,3,1,70853.7164843746,NA,27960.6019299318,75059.4784845647
FT3563,398.232665151075,398.232665151075,398.232665151075,1602.73669433594,1602.73669433594,1602.73669433594,1,1,1,NA,NA,18422.905794525,NA
FT3564,398.199593704587,398.199593704587,398.199593704587,924.625671386719,924.625671386719,924.625671386719,1,1,1,NA,NA,NA,33788.5105724488
FT3565,398.28451628921,398.284443162542,398.284693902647,1172.94354248047,1171.49,1174.54931640625,4,4,1,134248.624842249,151833.584594728,223901.915062665,151528.489189371
FT3566,398.287297122127,398.287032347717,398.287364810651,1586.12134521484,1585.24340820312,1586.65148925781,4,4,1,181467.280951904,99216.923203128,177284.896328896,190710.974614258
FT3567,398.305789103649,398.30538956825,398.306188639048,1086.79120117187,1085.71240234375,1087.87,2,2,1,NA,37193.9308227556,83084.2497336648,NA
FT3568,398.308494804074,398.308494804074,398.308494804074,1467.72912597656,1467.72912597656,1467.72912597656,1,1,1,31277.2165917972,NA,NA,NA
FT3569,398.331950271098,398.331950271098,398.331950271098,2149.43603515625,2149.43603515625,2149.43603515625,1,1,1,NA,NA,NA,12979.2128686522
FT3570,398.732716790359,398.732507593996,398.732988829314,1133.232421875,1132.09,1133.84020996094,4,4,1,348949.563879904,119671.796689452,384623.717820623,396907.716660156
FT3571,398.993187818015,398.984131167191,398.993433063942,126.493,125.578636169434,131.04931640625,5,4,1,200610.147329883,119733.098535938,183480.49526401,79757.1654140627
FT3572,399.127188924688,399.12707674165,399.127335986217,731.609497070312,731.383911132812,732.669,4,4,1,430828.299142777,196073.101198241,481296.598736514,200589.495545244
FT3573,399.110255147084,399.110163381909,399.110346912258,1272.26641845703,1267.16394042969,1277.36889648438,2,1,1,15211.7473541265,NA,NA,NA
FT3574,399.219860172948,399.219031227428,399.250500888831,1788.65515136719,1762.23229980469,1790.7,7,4,1,32097.4326782231,27694.9271826172,77648.0743299625,43667.41683789
FT3575,399.205049564763,399.204908054889,399.205378488086,1656.19262695312,1656.02038574219,1687.93017578125,5,4,1,285152.865794268,181062.451171872,256557.136195311,257497.84494629
FT3576,399.244295360653,399.244187005255,399.244399476917,1421.59649658203,1421.01977539062,1422.07,4,4,1,5329476.52781249,5692589.21028205,5545883.55988929,5771120.98271975
FT3577,399.222521960552,399.222143736681,399.222541672506,1543.95,1542.71594238281,1544.43286132812,3,3,1,62088.996991292,30330.1033813484,18470.0252575687,NA
FT3578,399.219126487969,399.21904932887,399.219203647069,989.375934082031,988.364868164062,990.387,2,2,1,NA,42174.924343515,49296.4457369666,NA
FT3579,399.08400009698,399.08400009698,399.08400009698,136.490753173828,136.490753173828,136.490753173828,1,1,1,NA,NA,57435.7778941405,NA
FT3580,399.165510165367,399.165510165367,399.165510165367,858.009216308594,858.009216308594,858.009216308594,1,1,1,NA,NA,NA,20233.6804542642
FT3581,399.307647816451,399.307480601878,399.307817359935,1987.46373779297,1925.29,2138.48,22,4,1,376766.945351557,1193674.92347396,479625.213593744,993658.339248044
FT3582,399.307773079078,399.307474617002,399.307890247993,2324.78,2282.82470703125,2337.75244140625,5,2,1,NA,21580.6729573585,27044.1836975116,NA
FT3583,399.287915747189,399.287885592358,399.287971931859,1172.45141601562,1171.49,1175.51354980469,4,4,1,863201.307629469,1224317.21938232,1184017.51591212,587675.083412381
FT3584,399.281305093867,399.245604764599,399.281406782417,738.053405761719,699.470642089844,759.925170898438,5,3,1,NA,16553.2026127928,34920.1065628661,10735.641227051
FT3585,399.30792336421,399.307742204992,399.307953705226,2222.33614746094,2175.52,2248.3,4,2,1,NA,24576.4215368653,24210.0422772207,NA
FT3586,399.304183045517,399.290940645545,399.304253378797,1596.71105957031,1587.36,1597.56,5,4,1,57094.9650878906,55430.3698848472,52289.8165644183,55150.4047056362
FT3587,399.281403020407,399.280834319893,399.281641242742,964.205383300781,898.095,967.259582519531,7,4,1,42018.7000100271,59178.3891801352,54427.6344148909,48829.7333038169
FT3588,399.747581271995,399.747518847925,399.74765366841,740.413055419922,736.859,740.753479003906,4,4,1,49166.1795177241,39409.7921187748,106336.164798787,113254.862247986
FT3589,399.720920629395,399.720704977735,399.721183297008,991.375,990.366638183594,992.254516601562,3,3,1,57288.4144501961,65150.8527026361,NA,124305.137172363
FT3590,400.130417647624,400.13039137814,400.130457327835,731.383911132812,723.442810058594,733.739,5,4,1,34035.3972524414,53258.2423291017,86063.9027499467,34595.6966755861
FT3591,400.208268871808,400.190260434331,400.208614666742,1656.19262695312,1656.02038574219,1657.26,5,4,1,49361.0308646136,52305.1279523579,47713.7797396146,46570.3783147635
FT3592,400.247644876768,400.203467640105,400.247866742105,1421.66979980469,1337.47509765625,1469.95617675781,7,4,1,460125.568199367,440530.74293277,412555.685882631,187724.14848633
FT3593,400.150647003644,400.150619925265,400.150674082023,563.585965820312,561.929931640625,565.242,2,2,1,32602.5876723633,89438.2573450014,NA,NA
FT3594,400.146181659074,400.146181659074,400.146181659074,173.346,173.346,173.346,1,1,1,NA,11146.4476042969,NA,NA
FT3595,400.186528384413,400.186528384413,400.186528384413,856.37353515625,856.37353515625,856.37353515625,1,1,1,NA,NA,10647.0275161135,NA
FT3596,400.249194283624,400.249180784543,400.249273798516,740.450927734375,738.947,743.893676757812,4,4,1,241547.72035913,87350.1611230454,201155.631578011,229438.403476994
FT3597,400.277542684749,400.277542684749,400.277542684749,1820.16284179688,1820.16284179688,1820.16284179688,1,1,1,25503.7929533688,NA,NA,NA
FT3598,400.748236675541,400.748171633575,400.748397548634,700.330963134766,694.534240722656,710.438720703125,4,3,1,121770.430748642,NA,40653.3467575681,158641.647958527
FT3599,400.705282363246,400.705282363246,400.705282363246,854.328247070312,854.328247070312,854.328247070312,1,1,1,NA,NA,26111.0600093733,NA
FT3600,401.099033817654,401.06985448701,401.13015650667,135.591125488281,124.672,210.438262939453,15,4,1,83343.3935126955,63733.6198375488,81406.7788144535,212814.822236328
FT3601,401.124738198788,401.124738198788,401.124738198788,1528.35,1528.35,1528.35,1,1,1,NA,34540.6486563115,NA,NA
FT3602,401.250553442424,401.250531834264,401.250643628921,1655.20672607422,1655.01220703125,1656.02038574219,4,4,1,104660.287344595,104582.600156248,42205.699484112,36854.8708178707
FT3603,401.255826704928,401.255642997374,401.255918631979,1213.28100585938,1213.23,1214.03247070312,4,4,1,50460.1348193357,72788.1688633723,28346.6121386717,67090.0718957515
FT3604,401.206219315613,401.206219315613,401.206219315613,1012.84362792969,1012.84362792969,1012.84362792969,1,1,1,NA,NA,NA,16344.8680444335
FT3605,401.246839368795,401.220491390942,401.255890581555,1516.24381835937,1468.64184570312,1544.43286132812,8,3,1,35416.7646499632,348253.579483308,NA,25429.5703125
FT3606,401.286673738238,401.286564359295,401.300623811047,665.004821777344,644.565185546875,669.141967773438,5,4,1,9820.56850048826,14919.0103358461,31827.5242029621,40471.1884132385
FT3607,401.691614145329,401.691614145329,401.691614145329,501.455810546875,501.455810546875,501.455810546875,1,1,1,12963.9672625734,NA,NA,NA
FT3608,402.07135106201,402.07135106201,402.07135106201,530.157775878906,530.157775878906,530.157775878906,1,1,1,20566.7530200805,NA,NA,NA
FT3609,402.133253521605,402.133253521605,402.133253521605,209.243453979492,209.243453979492,209.243453979492,1,1,1,15256.7320452009,NA,NA,NA
FT3610,402.259177354346,402.259056668395,402.259284098184,1213.142578125,1212.25,1214.30053710938,4,4,1,71616.1367584226,59424.8593976698,48997.8995937504,82702.7299731439
FT3611,402.21004839522,402.209971007952,402.210072288439,1010.8364074707,1007.70623779297,1011.81463623047,4,4,1,16433.1586193852,31729.7150512698,14017.3996105955,17238.0264624023
FT3612,402.258459458964,402.258429103485,402.258536480382,1916.85559082031,1915.99,1929.32,3,2,1,NA,37825.428857421,NA,79238.4833374035
FT3613,402.240610511597,402.224074995856,402.258943871936,1515.47229003906,1468.64184570312,1544.93,4,4,1,87268.1539694392,22698.3908133544,27518.3951074226,133542.610321916
FT3614,402.25387488657,402.25387488657,402.25387488657,1655.25,1655.25,1655.25,1,1,1,NA,18023.4308789059,NA,NA
FT3615,402.147195106119,402.147195106119,402.147195106119,782.901,782.901,782.901,1,1,1,NA,87950.8624490156,NA,NA
FT3616,402.357377758865,402.35736505952,402.357390458209,1892.16544677734,1889.04,1895.29089355469,2,2,1,NA,55174.3219721866,NA,32777.547401428
FT3617,402.760123390992,402.760123390992,402.760123390992,1912.88,1912.88,1912.88,1,1,1,NA,10282.9547103883,NA,NA
FT3618,402.997707269264,402.997521743558,402.997892794971,124.221379730225,123.769,124.673759460449,2,2,1,79369.5693932292,48105.0904067382,NA,NA
FT3619,403.071186079158,403.071010538695,403.071424067007,1405.19006835937,1404.22778320312,1411.51647949219,4,3,1,49066.6650724287,21427.2465690107,28767.299020995,NA
FT3620,403.137681463538,403.137612443753,403.137734825118,2007.67,2007.53942871094,2007.853515625,3,3,1,81083.3804702776,142273.182830811,151430.539710997,NA
FT3621,403.102141216341,403.102068072751,403.102214359931,906.291168212891,901.236022949219,911.346313476562,2,1,1,NA,NA,20846.262386068,NA
FT3622,403.13614376888,403.13614376888,403.13614376888,1111.626953125,1111.626953125,1111.626953125,1,1,1,NA,NA,224430.405827207,NA
FT3623,403.090602152456,403.090602152456,403.090602152456,1844.44140625,1844.44140625,1844.44140625,1,1,1,NA,NA,140172.267855049,NA
FT3624,403.243784011676,403.105909450975,403.262545571583,1502.39819335938,1469.14929199219,1596.71105957031,11,4,1,91686.8512792976,62140.730029297,141837.555536133,175716.697918539
FT3625,403.150435665155,403.150284691526,403.254918995683,782.843566894531,759.859558105469,801.482116699219,9,4,1,202057.426474216,183169.618564454,392132.821951813,226003.926802085
FT3626,403.262624929156,403.262377041091,403.262659150425,1213.25507568359,1213.02062988281,1214.30053710938,4,4,1,227271.732114451,253431.487900388,243345.183895111,174793.737304688
FT3627,403.213300904337,403.213108517526,403.213487404098,1010.32780639648,1009.67669677734,1010.82281494141,4,4,1,67335.415875001,116695.255166016,80086.0110016736,121239.928721455
FT3628,403.258738644592,403.258448394431,403.258941002181,606.894161621094,596.968200683594,609.16162109375,4,3,1,NA,41118.0681058762,83822.8212469554,56694.6175878902
FT3629,403.187904818894,403.187731556206,403.18814588759,1309.33,1309.28674316406,1310.29333496094,3,3,1,11842.33806722,24572.8832599431,24741.5253556314,NA
FT3630,403.329163762933,403.329159868151,403.329167657714,2033.88990478516,2033.1,2034.67980957031,2,2,1,NA,19777.2310375973,NA,38817.8842362834
FT3631,403.326426169863,403.326385635248,403.326466704479,2191.49634277344,2191.49,2191.50268554688,2,2,1,NA,74574.7646710878,33882.1082539066,NA
FT3632,403.304609956128,403.304511977206,403.30470793505,794.637782958984,794.083,795.192565917969,2,2,1,NA,36503.1865623284,28150.108954327,NA
FT3633,403.27170631113,403.27170631113,403.27170631113,1610.84020996094,1610.84020996094,1610.84020996094,1,1,1,NA,NA,22000.0820571293,NA
FT3634,403.661158972277,403.661143640248,403.661174304305,475.811027587891,473.844055175781,477.778,2,2,1,NA,26151.2038688965,23686.3472167971,NA
FT3635,404.139467157966,404.139467157966,404.139467157966,1111.626953125,1111.626953125,1111.626953125,1,1,1,NA,NA,42484.7593252838,NA
FT3636,404.089739615407,404.089739615407,404.089739615407,1844.44140625,1844.44140625,1844.44140625,1,1,1,NA,NA,33439.0704449465,NA
FT3637,404.238486892379,404.206377103293,404.247444268743,1469.16,1391.52,1522.48791503906,26,4,1,385850.935078126,188633.444624025,321068.143987623,557469.395490722
FT3638,404.262099109359,404.261772638257,404.262268970609,607.869661621094,595.906,608.810791015625,6,4,1,198113.18712449,176813.039985514,235012.144554769,111525.673294758
FT3639,404.219276588668,404.219276588668,404.219276588668,1627.37,1627.37,1627.37,1,1,1,NA,16644.0809162602,NA,NA
FT3640,404.238332681969,404.238332681969,404.238332681969,1008.80731201172,1008.80731201172,1008.80731201172,1,1,1,NA,NA,NA,16641.2225835504
FT3641,405.013450998838,405.013068664947,405.013669702923,125.134231567383,123.771751403809,126.493,4,4,1,81100.2628882812,121242.058873828,88902.6511376952,198515.381956706
FT3642,405.121720059916,405.121525443376,405.121887035341,1374.66864013672,1374.48,1375.51879882812,4,4,1,70557.2239029944,136214.542877603,62871.5130798337,59064.4044198169
