Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,blank,ms_level,Blank1a.mzXML,Blank1b (1).mzXML,Blank1b (2).mzXML,Blank1b.mzXML
FT1477,272.221874758589,272.221874758589,272.221874758589,1913.58129882812,1913.58129882812,1913.58129882812,1,1,1,47614.0508361828,NA,NA,NA
FT1478,272.294889493333,272.294889493333,272.294889493333,1788.47094726562,1788.47094726562,1788.47094726562,1,1,1,39887.2214941407,NA,NA,NA
FT1479,272.94418978711,272.9441246838,272.94428385405,2266.53002929688,2181.58,2337.23,15,3,1,NA,50357.9011303754,50357.9011303754,50357.9011303754
FT1480,273.167087060393,273.166870580566,273.167195831274,2039.25,1924.84997558594,2113.11010742188,36,3,1,NA,652043.515330081,652043.515330081,652043.515330081
FT1481,273.167201775729,273.096794479288,273.167249613781,1813.19,1778.23999023438,1867.36,11,4,1,87632.7218164058,171125.514658204,171125.514658204,171125.514658204
FT1482,273.167248639156,273.109783053175,273.167248639156,1542.23999511719,1542.23999023438,1564.13037109375,4,4,1,1294704.19927951,85716.688955081,85716.688955081,85716.688955081
FT1483,273.167206506663,273.167206506663,273.167470055124,1092.85998535156,1046.20642089844,1092.86,4,4,1,1430002.18824998,663952.977581378,663952.977581378,663952.977581378
FT1484,273.078455700063,273.078455700063,273.078455700063,1320.53967285156,1320.53967285156,1320.53967285156,1,1,1,525637.164581299,NA,NA,NA
FT1485,273.091581064988,273.091581064988,273.091581064988,1253.69311523438,1253.69311523438,1253.69311523438,1,1,1,37886.2742089832,NA,NA,NA
FT1486,273.167053419754,273.166876764668,273.167159720656,2221.57,2194.35,2257.34008789062,18,3,1,NA,424354.767388394,466070.491825523,466070.491825523
FT1487,273.16703295056,273.166919992871,273.167130292734,2314.28501953125,2272.9599609375,2338.17,18,3,1,NA,136617.597597666,284605.362687499,284605.362687499
FT1488,273.202928407175,273.18164804109,273.222880501711,1793.66259765625,1791.07934570312,1798.80212402344,12,4,1,87121.5494129758,745610.672578115,745610.672578115,745610.672578115
FT1489,273.205859826091,273.205726429213,273.217778128032,1954.96,1891.36645507812,1999.97778320312,7,4,1,95899.1560351572,1426704.74479911,1426704.74479911,1426704.74479911
FT1490,273.205810684832,273.205760832841,273.20585955339,2102.93994140625,2069.13159179688,2118.83935546875,3,1,1,188031.539594737,NA,NA,NA
FT1491,273.20614926488,273.20614926488,273.20614926488,1689.33288574219,1689.33288574219,1689.33288574219,1,1,1,1807768.34527351,NA,NA,NA
FT1492,273.193206533435,273.193206533435,273.193206533435,1443.37060546875,1443.37060546875,1443.37060546875,1,1,1,53593.3412109366,NA,NA,NA
FT1493,274.141311762788,274.141311062902,274.141537398658,1788.94995117188,1724.14538574219,1788.95,5,4,1,116366.771812504,60437.6433620047,60437.6433620047,60437.6433620047
FT1494,274.135497431465,274.135497431465,274.135575449383,1438.54001953125,1435.74829101562,1438.5400390625,4,4,1,952447.159610681,84109.6362304705,84109.6362304705,84109.6362304705
FT1495,274.094702000371,274.087247550391,274.113154747326,1564.13037109375,1522.24230957031,1572.19836425781,3,1,1,131977.513480745,NA,NA,NA
FT1496,274.081827330421,274.081827330421,274.081827330421,1320.53967285156,1320.53967285156,1320.53967285156,1,1,1,40508.1922445912,NA,NA,NA
FT1497,274.170845346707,274.170845346707,274.170845346707,1047.3193359375,1047.3193359375,1047.3193359375,1,1,1,383032.746125003,NA,NA,NA
FT1498,274.20904622402,274.20904622402,274.209260823772,1954.95998046875,1954.9599609375,1958.95568847656,4,4,1,2929550.05525007,188978.589478027,188978.589478027,188978.589478027
FT1499,274.209325308284,274.209204010894,274.209347811542,2121.18627929688,2117.10913085938,2124.17260742188,3,1,1,1176308.74350004,NA,NA,NA
FT1500,274.209353791307,274.209353791307,274.20960662412,1795.32995605469,1793.66259765625,1795.33,4,4,1,4613072.56760424,129766.54779655,129766.54779655,129766.54779655
FT1501,275.116547081066,275.094150441552,275.138641378258,1644.46997070312,1552.08459472656,1645.13244628906,6,4,1,272225.377125004,168631.070560303,168631.070560303,168631.070560303
FT1502,275.088980015154,275.088980015154,275.13900798306,1419.93994140625,1417.02062988281,1436.72668457031,5,4,1,39949.2865966785,20270.4579443359,20270.4579443359,20270.4579443359
FT1503,275.152935853666,275.152935853666,275.152935853666,1742.50476074219,1742.50476074219,1742.50476074219,1,1,1,218054.162933877,NA,NA,NA
FT1504,275.257923796867,275.212095879193,275.258026123047,1957.94079589844,1926.26989746094,1959.95373535156,3,1,1,350931.337361651,NA,NA,NA
FT1505,275.216984502762,275.212166781935,275.221802223589,1808.80780029297,1794.51806640625,1823.09753417969,2,1,1,535918.806902499,NA,NA,NA
FT1506,276.101805107904,276.101805107904,276.12017122274,1643.41003417969,1643.41,1646.04052734375,5,4,1,28470.8378144535,147220.390432939,147220.390432939,147220.390432939
FT1507,276.090092213989,276.090092213989,276.090092213989,1521.26489257812,1521.26489257812,1521.26489257812,1,1,1,19198.715901692,NA,NA,NA
FT1508,276.180516292644,276.180516292644,276.180516292644,1405.89001464844,1405.89,1405.89001464844,3,3,1,NA,39680.4631835937,39680.4631835937,39680.4631835937
FT1509,276.261356997482,276.261356997482,276.261356997482,1926.26989746094,1926.26989746094,1926.26989746094,1,1,1,618628.112450476,NA,NA,NA
FT1510,276.21717701626,276.21717701626,276.21717701626,1723.2685546875,1723.2685546875,1723.2685546875,1,1,1,90932.6803417989,NA,NA,NA
FT1511,276.727910770507,276.727910770507,276.727910770507,1079.62036132812,1079.62036132812,1079.62036132812,1,1,1,66370.992670896,NA,NA,NA
FT1512,277.109664994424,277.109664994424,277.109734645926,1643.41003417969,1643.41,1646.04052734375,4,4,1,2694168.86315256,122077.733977324,122077.733977324,122077.733977324
FT1513,277.156215809561,277.156215809561,277.156215809561,1802.73999023438,1802.73999023438,1802.74,3,3,1,NA,296382.96147461,296382.96147461,296382.96147461
FT1514,277.164622907803,277.164622907803,277.164622907803,1170.12670898438,1170.12670898438,1170.12670898438,1,1,1,426608.617542084,NA,NA,NA
FT1515,277.180012147822,277.179757284463,277.201023435092,1540.06994628906,1531.66,1589.107421875,10,4,1,6208340.32546869,18835.0859484865,18835.0859484865,18835.0859484865
FT1516,277.213668796942,277.213668796942,277.213668796942,1989.43078613281,1989.43078613281,1989.43078613281,1,1,1,428759.10773439,NA,NA,NA
FT1517,277.179799424668,277.179799424668,277.237385693351,1665.68005371094,1665.68,1709.02526855469,5,4,1,1237371.10085937,454094.19246094,454094.19246094,454094.19246094
FT1518,278.113041552246,278.113041552246,278.113041552246,1646.04052734375,1646.04052734375,1646.04052734375,1,1,1,248896.118465072,NA,NA,NA
FT1519,278.167959497162,278.167959497162,278.167959497162,1170.12670898438,1170.12670898438,1170.12670898438,1,1,1,47360.629213688,NA,NA,NA
FT1520,278.183178804164,278.183137864476,278.269167766251,1531.90118408203,1531.66,1552.08459472656,6,4,1,182641.570195325,591080.018443357,591080.018443357,591080.018443357
FT1521,278.245266338467,278.245266338467,278.245503577509,2019.80004882812,2019.8,2040.9140625,4,4,1,1283081.95051879,98391.1581127925,98391.1581127925,98391.1581127925
FT1522,278.268982557849,278.268941291716,278.269023823981,1878.11260986328,1863.90002441406,1892.3251953125,2,1,1,480804.77496826,NA,NA,NA
FT1523,278.183183097322,278.183153407168,278.240810502037,1666.73425292969,1665.68,1713.50598144531,6,4,1,192415.492910157,69384.9467728373,69384.9467728373,69384.9467728373
FT1524,278.892947332512,278.892752429182,278.893060095563,2298.94995117188,2249.90991210938,2339.080078125,21,3,1,NA,39627.2896069338,39627.2896069338,39627.2896069338
FT1525,278.888475858358,278.888414207988,278.888537508727,1602.44653320312,1593.03198242188,1611.86108398438,2,1,1,63550.0048828125,NA,NA,NA
FT1526,278.888691231055,278.888691231055,278.888691231055,1212.53466796875,1212.53466796875,1212.53466796875,1,1,1,76843.2664916977,NA,NA,NA
FT1527,278.88872402147,278.88872402147,278.88872402147,1414.04919433594,1414.04919433594,1414.04919433594,1,1,1,76578.2699999984,NA,NA,NA
FT1528,279.093099287547,279.046062674271,279.093171277589,2278.5,2235.98999023438,2338.17,22,4,1,52855.0439599599,77527.3482812508,77527.3482812508,77527.3482812508
FT1529,279.093053510669,279.092958235677,279.158955185218,2168.69995117188,2059.75,2211.81005859375,29,4,1,2745964.16187499,73745.3245117173,73745.3245117173,73745.3245117173
FT1530,279.101645519028,279.087969908511,279.159183104664,1676.33998291016,1645.13244628906,1742.50476074219,20,4,1,53764.0018789054,122409.609220146,122409.609220146,122409.609220146
FT1531,279.093267972094,279.083988761652,279.093617778381,1447.30004882812,1385.58984375,1528.5400390625,20,4,1,16400507.1225,410344.3160103,410344.3160103,410344.3160103
FT1532,279.093010869262,279.093010869262,279.093010869262,1992.32995605469,1992.32995605469,1992.33,3,3,1,NA,112204.341074218,112204.341074218,112204.341074218
FT1533,279.118322153655,279.118322153655,279.118322153655,1255.82495117188,1255.82495117188,1255.82495117188,1,1,1,81615.8429638668,NA,NA,NA
FT1534,279.231152657067,279.231152657067,279.272301484571,1943,1891.36645507812,1943,4,4,1,76293.5735351568,15054.7976229858,15054.7976229858,15054.7976229858
FT1535,279.186504839983,279.186504839983,279.186504839983,1531.66003417969,1531.66,1531.66003417969,3,3,1,NA,39024.4262869028,39024.4262869028,39024.4262869028
FT1536,279.216742494709,279.216722421989,279.216775455532,1314.06591796875,1302.07775878906,1326.98571777344,3,1,1,964750.825915182,NA,NA,NA
FT1537,279.21670206184,279.21670206184,279.21670206184,1423.98120117188,1423.98120117188,1423.98120117188,1,1,1,1173644.35616071,NA,NA,NA
FT1538,280.096696185244,280.096696185244,280.096872671102,1393.93994140625,1388.70581054688,1393.94,4,4,1,3706058.93603513,1114055.21181557,1114055.21181557,1114055.21181557
FT1539,280.162552052902,280.162551788946,280.162552316857,1728.95489501953,1719.72521972656,1738.1845703125,2,1,1,401674.168886706,NA,NA,NA
FT1540,280.188313645276,280.188313645276,280.212102086836,1549.83996582031,1495.77893066406,1552.08459472656,5,4,1,276902.157076826,29251.2823269932,29251.2823269932,29251.2823269932
FT1541,280.220311073446,280.220216922513,280.220405224379,1307.53814697266,1302.07775878906,1312.99853515625,2,1,1,38727.7252905262,NA,NA,NA
FT1542,280.263357674102,280.263357674102,280.263357674102,1981.45300292969,1981.45300292969,1981.45300292969,1,1,1,523570.538984364,NA,NA,NA
FT1543,280.204260758429,280.188432939485,280.220088577372,1409.41204833984,1394.84289550781,1423.98120117188,2,1,1,161974.024270021,NA,NA,NA
FT1544,280.248458974715,280.248458974715,280.248458974715,1656.08996582031,1656.08996582031,1656.08996582031,1,1,1,2669100.50692638,NA,NA,NA
FT1545,280.224782791654,280.224782791654,280.224782791654,1782.43017578125,1782.43017578125,1782.43017578125,1,1,1,24039.4609558096,NA,NA,NA
FT1546,280.904560451769,280.904560451769,280.904560451769,124.224998474121,124.224998474121,124.225,3,3,1,NA,34914.698384661,34914.698384661,34914.698384661
FT1547,281.051089282363,281.050822536476,281.051294208588,2397.43,2356.81,2459.66,27,4,1,34749.8827465819,29954.0656389495,29954.0656389495,29954.0656389495
FT1548,281.050828950986,281.050828950986,281.050828950986,2263.78002929688,2263.78,2263.78002929688,3,3,1,NA,108644.69139618,108644.69139618,108644.69139618
FT1549,281.118161721903,281.100219504528,281.136103939277,1395.34887695312,1387.68957519531,1403.00817871094,2,1,1,118906.79746094,NA,NA,NA
FT1550,281.094553093829,281.094553093829,281.094553093829,1520.267578125,1520.267578125,1520.267578125,1,1,1,45180.3688164062,NA,NA,NA
FT1551,281.172398025899,281.172321602398,281.251817345486,1687.0400390625,1656.08996582031,1738.1845703125,7,4,1,8869323.03267867,500527.147460944,500527.147460944,500527.147460944
FT1552,281.998861930403,281.998861930403,281.998861930403,1262.26733398438,1262.26733398438,1262.26733398438,1,1,1,99292.4518066372,NA,NA,NA
FT1553,282.169934637509,282.169934637509,282.169934637509,1521.26489257812,1521.26489257812,1521.26489257812,1,1,1,25605.951171875,NA,NA,NA
FT1554,282.278999771502,282.27884002654,282.285911924347,2016.46130371094,1926.26989746094,2061.91674804688,14,4,1,4284219.55953142,317853.715555243,317853.715555243,317853.715555243
FT1555,282.203971286138,282.203971286138,282.204100598604,1414.46997070312,1413.05700683594,1414.47,4,4,1,209387.111249996,149852.744414064,149852.744414064,149852.744414064
FT1556,282.175839706453,282.175826911933,282.175852500973,1707.18695068359,1690.228515625,1724.14538574219,2,1,1,1715684.75983961,NA,NA,NA
FT1557,282.101412555242,282.101412555242,282.101412555242,1255.82495117188,1255.82495117188,1255.82495117188,1,1,1,69192.8863623044,NA,NA,NA
FT1558,282.904793054819,282.904732476614,282.904937175572,2277.57006835938,2222.01,2338.17,21,3,1,NA,126116.389072268,126116.389072268,126116.389072268
FT1559,282.904829009788,282.904829009788,282.904829009788,2132.57006835938,2132.57,2132.57006835938,3,3,1,NA,152519.865649738,152519.865649738,152519.865649738
FT1560,283.15283838679,283.15283838679,283.15283838679,1396.90087890625,1396.90087890625,1396.90087890625,1,1,1,51978.595021974,NA,NA,NA
FT1561,283.062938195005,283.062938195005,283.062938195005,1460.79309082031,1460.79309082031,1460.79309082031,1,1,1,332670.252906249,NA,NA,NA
FT1562,283.16670009131,283.16670009131,283.16670009131,1837.22778320312,1837.22778320312,1837.22778320312,1,1,1,71448.0915687783,NA,NA,NA
FT1563,283.151606705862,283.151606705862,283.151606705862,1244.99340820312,1244.99340820312,1244.99340820312,1,1,1,350737.853503288,NA,NA,NA
FT1564,283.203061854251,283.17921126663,283.224537782583,1698.73999023438,1622.81103515625,1729.44006347656,12,4,1,19072423.2294472,363104.950226561,363104.950226561,363104.950226561
FT1565,283.282215206648,283.262932515003,283.282392060655,2022.36682128906,1975.88317871094,2096.68041992188,8,1,1,690400.912500026,NA,NA,NA
FT1566,283.224408339335,283.214152469962,283.233758750492,1890.40856933594,1864.84399414062,1893.40002441406,14,4,1,69770.957915041,1062074.70020509,1062074.70020509,1062074.70020509
FT1567,283.207378280075,283.207378280075,283.207496430414,1413.41001708984,1413.05700683594,1413.41003417969,4,4,1,51632.6186007253,15145.5335090327,15145.5335090327,15145.5335090327
FT1568,284.162259351255,284.162234773181,284.16228392933,1576.69934082031,1572.19836425781,1581.20031738281,2,1,1,68920.4277550327,NA,NA,NA
FT1569,284.071774176337,284.066022818222,284.077525534453,1482.14270019531,1461.74499511719,1502.54040527344,2,1,1,34421.6673559567,NA,NA,NA
FT1570,284.153350653087,284.153350653087,284.153350653087,1765.9697265625,1765.9697265625,1765.9697265625,1,1,1,40387.721748047,NA,NA,NA
FT1571,284.227605087934,284.227585390911,284.227605087934,1893.4,1864.84399414062,1893.40002441406,5,4,1,2496913.76458334,174417.096208495,174417.096208495,174417.096208495
FT1572,284.294560948107,284.2945133482,284.294608548013,2111.14489746094,2109.177734375,2113.11206054688,2,1,1,2840125.72909097,NA,NA,NA
FT1573,284.227759217451,284.227759217451,284.227759217451,1700.05908203125,1700.05908203125,1700.05908203125,1,1,1,3071595.87004395,NA,NA,NA
FT1574,284.183459072171,284.183459072171,284.183459072171,1494.80920410156,1494.80920410156,1494.80920410156,1,1,1,103412.454082033,NA,NA,NA
FT1575,284.330965259892,284.330965259892,284.330965259892,1964.05065917969,1964.05065917969,1964.05065917969,1,1,1,810999.643164056,NA,NA,NA
FT1576,284.961119605346,284.960986953014,284.961215640297,309.509504272461,155.378,435.901000976562,42,3,1,NA,568498.806828779,405203.895439454,405203.895439454
FT1577,284.961076265316,284.961049402979,284.961213163825,753.488006591797,711.9,771.632019042969,12,3,1,NA,627058.646263884,327658.113495123,327658.113495123
FT1578,284.961129016199,284.96109983011,284.961202315884,522.257019042969,478.962,591.264,15,3,1,NA,868303.183582817,868303.183582817,868303.183582817
FT1579,285.009772072188,285.009649562786,285.009856892176,-147.987399989891,-200.112399989891,-89.092599989891,8,1,1,21999.9359527588,NA,NA,NA
FT1580,284.961121694189,284.961121694189,284.961121694189,1015.71997070312,1015.71997070312,1015.72,3,3,1,NA,215857.01285156,215857.01285156,215857.01285156
FT1581,284.961067415726,284.961067415726,284.961067415726,1159.4599609375,1159.4599609375,1159.46,3,3,1,NA,308695.600195305,308695.600195305,308695.600195305
FT1582,285.167200548766,285.11842820328,285.167387161232,1416.71,1413.05700683594,1496.73901367188,7,4,1,460791.671885378,117122.151499022,117122.151499022,117122.151499022
FT1583,285.114953946756,285.062511847298,285.167396046214,1277.80316162109,1257.96826171875,1297.63806152344,2,1,1,85274.9387889717,NA,NA,NA
FT1584,285.134793682106,285.10233972627,285.167247637941,1675.30438232422,1646.9677734375,1703.64099121094,2,1,1,83711.8958471681,NA,NA,NA
FT1585,285.242429168658,285.137648588585,285.24245045958,1805.85998535156,1772.94995117188,1841.72912597656,7,4,1,56149.055094401,13095.2364010621,13095.2364010621,13095.2364010621
FT1586,285.278636990691,285.27841305479,285.278860926591,145.59700012207,125.19,166.004,6,3,1,NA,15716.5349660156,29340.2089027778,29340.2089027778
FT1587,285.137255051987,285.137255051987,285.137329262836,1895.43994140625,1892.3251953125,1895.44,4,4,1,33631.7919589858,47563.3397343748,47563.3397343748,47563.3397343748
FT1588,285.203485693077,285.18476255325,285.203946626288,1651.86,1591.07751464844,1656.08996582031,7,4,1,107502.436958981,300200.388388669,300200.388388669,300200.388388669
FT1589,286.045318422654,286.045318422654,286.045318422654,1768.56518554688,1768.56518554688,1768.56518554688,1,1,1,151581.283411296,NA,NA,NA
FT1590,286.109781803823,286.109781803823,286.110080367696,1643.41003417969,1643.41,1646.04052734375,4,4,1,786280.505964083,20713.6831652829,20713.6831652829,20713.6831652829
